name,city,country,IATA,latitude,longitude,population
Maputo Airport,Maputo,Mozambique,MPM,-25.920799,32.572601,5342733
Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,-51.82279968261719,-58.44720077514648,2680
Magnitogorsk International Airport,Magnetiogorsk,Russia,MQF,53.39310073852539,58.75569915771485,573441
Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301,579992
Moma Airport,Honuu,Russia,MQJ,66.450861,143.261551,12412
Mildura Airport,Mildura,Australia,MQL,-34.229198455799995,142.085998535,84642
Mardin Airport,Mardin,Turkey,MQM,37.2233009338,40.6316986084,2362815
"Mo i Rana Airport, Røssvoll",Mo i Rana,Norway,MQN,66.363899230957,14.301400184631,23450
Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,-25.3831996918,31.1056003571,2013676
Sawyer International Airport,Gwinn,United States,MQT,46.3535995483,-87.395401001,112262
Mekele Airport,Makale,Ethiopia,MQX,13.467399597167969,39.53350067138672,2144759
Alberto Carnevalli Airport,Merida,Venezuela,MRD,8.582078,-71.161041,591695
Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057,4644639
Marseille Provence Airport,Marseille,France,MRS,43.439271922,5.22142410278,2944480
Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,-20.430201,57.683601,945457
Mineralnyye Vody Airport,Mineralnye Vody,Russia,MRV,44.22510147094727,43.08190155029297,2858206
Mahshahr Airport,Bandar Mahshahr,Iran,MRX,30.55620002746582,49.15190124511719,1005109
Monterey Peninsula Airport,Monterey,United States,MRY,36.58700180053711,-121.84300231933594,492061
Moree Airport,Moree,Australia,MRZ,-29.4988994598,149.845001221,47870
Muskrat Dam Airport,Muskrat Dam,Canada,MSA,53.44139862060547,-91.76280212402344,3437
Misawa Air Base,Misawa,Japan,MSJ,40.7032012939,141.367996216,344251
Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,34.74530029,-87.61019897,261574
Dane County Regional Truax Field,Madison,United States,MSN,43.13990020751953,-89.3375015258789,790076
Missoula International Airport,Missoula,United States,MSO,46.91630173,-114.0910034,174616
Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,5226298
Minsk National Airport,Minsk 2,Belarus,MSQ,53.882499694824,28.030700683594,5251849
Muş Airport,Mus,Turkey,MSR,38.74779891967773,41.66120147705078,1135592
Massena International Richards Field,Massena,United States,MSS,44.93579864501953,-74.84559631347656,198448
Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.77014,627016
Moshoeshoe I International Airport,Maseru,Lesotho,MSU,-29.462299346923828,27.552499771118164,1562460
Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.99340057373047,-90.25800323486328,2278365
Namibe Airport,Mocamedes,Angola,MSZ,-15.261199951171877,12.14680004119873,641632
Montrose Regional Airport,Montrose CO,United States,MTJ,38.5097999573,-107.893997192,60936
Metlakatla Seaplane Base,Metakatla,United States,MTM,55.131001,-131.578003,6621
Los Garzones Airport,Monteria,Colombia,MTR,8.82374,-75.8258,1406143
Matsapha Airport,Manzini,Swaziland,MTS,-26.52899932861328,31.3075008392334,841702
Minatitlán/Coatzacoalcos National Airport,Minatitlan,Mexico,MTT,18.1033992767,-94.5807037354,1215496
Mota Lava Airport,Ablow,Vanuatu,MTV,-13.6660003662,167.712005615,8161
General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,25.7784996033,-100.107002258,9134573
Munda Airport,Munda,Solomon Islands,MUA,-8.327969551086426,157.26300048828125,27033
Maun Airport,Maun,Botswana,MUB,-19.97260093688965,23.431100845336918,219595
Munich Airport,Munich,Germany,MUC,48.353802,11.7861,7884876
Waimea Kohala Airport,Kamuela,United States,MUE,20.001300811767575,-155.66799926757812,15388
Mauke Airport,Mauke Island,Cook Islands,MUK,-20.13610076904297,-157.34500122070312,161
Maturín Airport,Maturin,Venezuela,MUN,9.75452995300293,-63.14739990234375,769283
Marudi Airport,Marudi,Malaysia,MUR,4.178979873657227,114.3290023803711,216185
Ghriss Airport,Ghriss,Algeria,MUW,35.207698822021484,0.1471419930458068,588655
Multan International Airport,Multan,Pakistan,MUX,30.20319938659668,71.41909790039062,16595208
Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,MVD,-34.838402,-56.0308,1210484
Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,1.25366,-70.2339,158566
Salak Airport,Maroua,Cameroon,MVR,10.45139980316162,14.257399559020996,4059230
Mataiva Airport,Mataiva,French Polynesia,MVT,-14.8681001663208,-148.7169952392578,819
Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,41.3931007385,-70.6143035889,266538
Williamson County Regional Airport,Marion,United States,MWA,37.75500107,-89.01110077,231020
Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,-15.0,168.082992554,4412
Muan International Airport,Muan,South Korea,MWX,34.991406,126.382814,805065
Mwanza Airport,Mwanza,Tanzania,MWZ,-2.4444899559021,32.932701110839844,8107275
Moro Airport,Moro,Papua New Guinea,MXH,-6.36332988739,143.238006592,472482
General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,MXL,32.6306,-115.241997,230082
Malpensa International Airport,Milano,Italy,MXP,45.6306,8.72811,6433889
Mörön Airport,Muren,Mongolia,MXV,49.66329956054688,100.0989990234375,155227
Mora Airport,Mora,Sweden,MXX,60.957901,14.5114,130556
Meixian Airport,Meixian,China,MXZ,24.350000381469727,116.13300323486328,4190016
Moruya Airport,Moruya,Australia,MYA,-35.8978004456,150.143997192,58210
Malindi Airport,Malindi,Kenya,MYD,-3.2293100357055664,40.10169982910156,1113198
Mayaguana Airport,Mayaguana,Bahamas,MYG,22.379499,-73.013494,7715
Matsuyama Airport,Matsuyama,Japan,MYJ,33.82720184326172,132.6999969482422,1219725
Mysore Airport,Mysore,India,MYQ,12.23,76.655833,4350624
Myrtle Beach International Airport,Myrtle Beach,United States,MYR,33.6796989441,-78.9282989502,811677
Myitkyina Airport,Myitkyina,Burma,MYT,25.38360023498535,97.35189819335938,2899445
Mekoryuk Airport,Mekoryuk,United States,MYU,60.37139892578125,-166.27099609375,494
Mtwara Airport,Mtwara,Tanzania,MYW,-10.339099884033203,40.18180084228516,2285306
Miri Airport,Miri,Malaysia,MYY,4.322010040283203,113.98699951171876,525883
Makung Airport,Makung,Taiwan,MZG,23.568700790405277,119.62799835205078,1180569
Amasya Merzifon Airport,Merzifon,Turkey,MZH,40.829399,35.521999,993471
La Nubia Airport,Manizales,Colombia,MZL,5.0296,-75.4647,761744
Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,36.70690155029297,67.20970153808594,2604796
General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,23.1613998413,-106.26599884,1438644
Mulu Airport,Mulu,Malaysia,MZV,4.048329830169678,114.80500030517578,133034
Mecheria Airport,Mecheria,Algeria,MZW,33.535900116,-0.242353007197,394374
Dr. Babasaheb Ambedkar International Airport,Nagpur,India,NAG,21.092199325561523,79.04720306396484,26355046
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,39.18880081176758,45.45840072631836,709013
Nadi International Airport,Nandi,Fiji,NAN,-17.755399703979492,177.4429931640625,405265
Nanchong Airport,Nanchong,China,NAO,30.79545,106.1626,4378972
Naples International Airport,Naples,Italy,NAP,40.886002,14.2908,3121255
Qaanaaq Airport,Qaanaaq,Greenland,NAQ,77.4886016846,-69.3887023926,523
Lynden Pindling International Airport,Nassau,Bahamas,NAS,25.0389995575,-77.46620178219999,182939
Governador Aluízio Alves International Airport,Natal,Brazil,NAT,-5.768056,-35.376111,2910184
Nevşehir Kapadokya Airport,Nevsehir,Turkey,NAV,38.7719,34.5345,1010591
Narathiwat Airport,Narathiwat,Thailand,NAW,6.519919872283936,101.74299621582033,681787
Beijing Nanyuan Airport,Beijing,China,NAY,39.78279876708984,116.38800048828124,14905272
Begishevo Airport,Nizhnekamsk,Russia,NBC,55.564701080322266,52.09249877929688,1678491
Enfidha - Hammamet International Airport,Enfidha,Tunisia,NBE,36.075833,10.438611,2015445
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,-1.31923997402,36.9277992249,13027862
Changbaishan Airport,Baishan,China,NBS,42.066944,127.602222,4197187
Nabire Airport,Nabire,Indonesia,NBX,-3.36818,135.496002,1224474
Nice-Côte d'Azur Airport,Nice,France,NCE,43.6584014893,7.215869903560001,2613330
Newcastle Airport,Newcastle,United Kingdom,NCL,55.03749847412109,-1.6916699409484863,2070225
Nukus Airport,Nukus,Uzbekistan,NCU,42.488399505615234,59.62329864501953,2226408
Nouadhibou International Airport,Nouadhibou,Mauritania,NDB,20.9330997467041,-17.030000686645508,174577
Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,47.23960113525391,123.91799926757812,4238534
N'Djamena International Airport,N'djamena,Chad,NDJ,12.1337,15.034,10358877
Nador International Airport,El Aroui,Morocco,NDR,34.988800048799995,-3.0282099247,1320881
Rundu Airport,Rundu,Namibia,NDU,-17.956499099731,19.719400405884,326087
Sanday Airport,Sanday,United Kingdom,NDY,59.250301361083984,-2.576669931411743,38292
Chulman Airport,Neryungri,Russia,NER,56.913898468018,124.91400146484,118223
Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,17.205699920654297,-62.58990097045898,51880
Ningbo Lishe International Airport,Ninbo,China,NGB,29.82670021057129,121.46199798583984,11188645
N'Gaoundéré Airport,N'gaoundere,Cameroon,NGE,7.357009887695312,13.559200286865234,2466480
Nogliki Airport,Nogliki,Russia,NGK,51.780102,143.139008,44754
Chubu Centrair International Airport,Nagoya,Japan,NGO,34.8583984375,136.80499267578125,10556633
Ngari Gunsa Airport,Shiquanhe,China,NGQ,32.1,80.0530555556,1040393
Nagasaki Airport,Nagasaki,Japan,NGS,32.916900634799994,129.914001465,1673523
Nuku Hiva Airport,Nuku Hiva,French Polynesia,NHV,-8.795599937438965,-140.22900390625,2423
Nikolai Airport,Nikolai,United States,NIB,63.0186,-154.358002,49
Diori Hamani International Airport,Niamey,Niger,NIM,13.4815,2.18361,10121955
Nizhnevartovsk Airport,Nizhnevartovsk,Russia,NJC,60.94929885864258,76.48359680175781,203064
Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317,7970768
Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,NKC,18.31,-15.9697222,2254663
Nanjing Lukou Airport,Nanjing,China,NKG,31.742000579833984,118.86199951171876,25873375
Nagoya Airport,Nagoya,Japan,NKM,35.255001068115234,136.9239959716797,2813072
Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,NLA,-12.998100280762,28.66489982605,3700443
Quetzalcóatl International Airport,Nuevo Laredo,Mexico,NLD,27.4438991547,-99.5705032349,968763
Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,56.007499694824,-161.16000366211,410
Norfolk Island International Airport,Norfolk Island,Norfolk Island,NLK,-29.04159927368164,167.93899536132812,2062
Xinyuan Nalati Airport,Xinyuan,China,NLT,43.4318,83.3786,1249213
Namangan Airport,Namangan,Uzbekistan,NMA,40.9846000671,71.5567016602,2502571
Nightmute Airport,Nightmute,United States,NME,60.471000671387,-164.70100402832,465
Nanning Wuxu Airport,Nanning,China,NNG,22.608299255371094,108.1719970703125,19219241
Naryan Mar Airport,Naryan-Mar,Russia,NNM,67.63999938964844,53.12189865112305,49896
Nan Airport,Nan,Thailand,NNT,18.807899475097656,100.78299713134766,841084
Nanyang Jiangying Airport,Nanyang,China,NNY,32.980801,112.614998,8602870
Nosara Airport,Nosara Beach,Costa Rica,NOB,9.97649002075,-85.65299987790002,149374
Ireland West Knock Airport,Connaught,Ireland,NOC,53.910301208496094,-8.818490028381348,435352
Noyabrsk Airport,Noyabrsk,Russia,NOJ,63.18330001831055,75.2699966430664,94379
Sinop Airport,Sinop,Turkey,NOP,42.015800476074,35.066398620605,565365
Fascene Airport,Nosy-be,Madagascar,NOS,-13.3121004105,48.3148002625,886946
La Tontouta International Airport,Noumea,New Caledonia,NOU,-22.01460075378418,166.21299743652344,37933
Nova Lisboa Airport,Huambo,Angola,NOV,-12.808899879455566,15.760499954223633,2323566
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.811401,86.877197,672189
Hawke's Bay Airport,NAPIER,New Zealand,NPE,-39.465801,176.869995,66503
New Plymouth Airport,New Plymouth,New Zealand,NPL,-39.00859832763672,174.1790008544922,119348
Presidente Peron Airport,Neuquen,Argentina,NQN,-38.949001,-68.155701,875035
Reyes Murillo Airport,Nuquí,Colombia,NQU,5.6964,-77.2806,524478
Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.44060134887695,-4.995409965515137,207326
Narrandera Airport,Narrandera,Australia,NRA,-34.7022018433,146.511993408,92307
Norrköping Airport,Norrkoeping,Sweden,NRK,58.58629989624024,16.250600814819336,87994
North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.3675003052,-2.43443989754,27914
Weeze Airport,Weeze,Germany,NRN,51.6024017334,6.14216995239,2190886
Narita International Airport,Tokyo,Japan,NRT,35.7647018433,140.386001587,19348789
Noshahr Airport,Noshahr,Iran,NSH,36.66329956054688,51.46469879150391,1308103
Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,3.722559928894043,11.553299903869627,4294687
Norilsk-Alykel Airport,Norilsk,Russia,NSK,69.31109619140625,87.33219909667969,143416
Nelson Airport,Nelson,New Zealand,NSN,-41.298301696777344,173.2209930419922,93915
Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,8.539620399475098,99.9447021484375,448730
Nantes Atlantique Airport,Nantes,France,NTE,47.153198242200006,-1.61073005199,3123226
Normanton Airport,Normanton,Australia,NTN,-17.68409,141.069664,828
Noto Airport,Wajima,Japan,NTQ,37.2930984497,136.962005615,573692
Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,3.90871,108.388,90019
Nuremberg Airport,Nuernberg,Germany,NUE,49.498699,11.078056,1799811
Nuiqsut Airport,Nuiqsut,United States,NUI,70.2099990845,-151.005996704,872
Nulato Airport,Nulato,United States,NUL,64.729301,-158.074005,156
Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401001,22721
Novy Urengoy Airport,Novy Urengoy,Russia,NUX,66.06939697265625,76.52030181884766,89138
Benito Salas Airport,Neiva,Colombia,NVA,2.95015,-75.294,601968
Navoi Airport,Navoi,Uzbekistan,NVI,40.1171989440918,65.1707992553711,2324618
Narvik Framnes Airport,Narvik,Norway,NVK,68.436897277832,17.386699676514,12583
Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,-26.879999,-48.651402,1216907
Norwich International Airport,Norwich,United Kingdom,NWI,52.6758003235,1.28278005123,518825
Nyagan Airport,Nyagan,Russia,NYA,62.110001,65.614998,158609
Sunyani Airport,Sunyani,Ghana,NYI,7.361830234527588,-2.3287599086761475,5140735
Nanyuki Airport,Nanyuki,Kenya,NYK,-0.06239889934659,37.04100799560547,2364373
Nadym Airport,Nadym,Russia,NYM,65.48090362548828,72.69889831542969,74350
Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.78860092163086,16.912200927734375,545000
Naypyidaw Airport,Naypyidaw,Burma,NYT,19.623501,96.200996,1514798
Bagan Airport,Bagan,Burma,NYU,21.178800582885746,94.9301986694336,2834707
Manzhouli Xijiao Airport,Manzhouli,China,NZH,49.566667,117.33,695188
Orange Airport,Orange,Australia,OAG,-33.3816986084,149.132995605,154125
Albert J Ellis Airport,Jacksonville NC,United States,OAJ,34.8292007446,-77.61209869380001,165808
Metropolitan Oakland International Airport,Oakland,United States,OAK,37.721298,-122.221001,2132075
Cacoal Airport,Cacoal,Brazil,OAL,-11.496,-61.4508,361210
Xoxocotlán International Airport,Oaxaca,Mexico,OAX,16.9999008179,-96.726600647,1862249
Tokachi-Obihiro Airport,Obihiro,Japan,OBO,42.7332992554,143.216995239,268650
Kobuk Airport,Kobuk,United States,OBU,66.9123001099,-156.897003174,289
Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,70.4882288244,-21.9716799259,161
Francisco De Orellana Airport,Coca,Ecuador,OCC,-0.4628860056400299,-76.98680114746094,536389
Long Seridan Airport,Long Seridan,Malaysia,ODN,3.9670000076293945,115.0500030517578,132603
Bodaybo Airport,Bodaibo,Russia,ODO,57.8661003113,114.242996216,38690
Odessa International Airport,Odessa,Ukraine,ODS,46.42679977416992,30.67650032043457,2512313
Oudomsay Airport,Muang Xay,Laos,ODY,20.68269920349121,101.99400329589844,633717
Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164,63216
Ogden Hinckley Airport,Ogden,United States,OGD,41.195899963379,-112.0120010376,111937
Kahului Airport,Kahului,United States,OGG,20.8986,-156.429993,362322
Eugene F. Correira International Airport,Georgetown,Guyana,OGL,6.80628,-58.1059,175312
Ogdensburg International Airport,Ogdensburg,United States,OGS,44.6819000244,-75.46549987790002,190172
Ain el Beida Airport,Ouargla,Algeria,OGX,31.917200088500977,5.412779808044434,559099
Beslan Airport,Beslan,Russia,OGZ,43.2051010132,44.6066017151,913995
Gu-Lian Airport,Mohe County,China,OHE,52.9127777778,122.43,428298
Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,-6.763100147250001,-51.0499000549,246017
Oshima Airport,Oshima,Japan,OIM,34.7820014954,139.36000061,695172
Oita Airport,Oita,Japan,OIT,33.479400634799994,131.736999512,1079561
Naha Airport,Okinawa,Japan,OKA,26.1958007812,127.646003723,1262107
Will Rogers World Airport,Oklahoma City,United States,OKC,35.39310073852539,-97.60070037841795,1610975
Okayama Airport,Okayama,Japan,OKJ,34.7569007874,133.854995728,1688911
Oksibil Airport,Oksibil,Indonesia,OKL,-4.9071,140.6277,311645
Ørland Airport,Orland,Norway,OLA,63.69889831542969,9.604000091552734,28543
Olbia Costa Smeralda Airport,Olbia,Italy,OLB,40.898701,9.51763,413876
Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,-3.46792950765,-68.9204120636,150254
L M Clayton Airport,Wolf Point,United States,OLF,48.0945014954,-105.574996948,23864
Oyo Ollombo Airport,Oyo,Congo (Brazzaville),OLL,-1.226666,15.91,909312
Olympic Dam Airport,Olympic Dam,Australia,OLP,-30.4850006104,136.876998901,9138
Eppley Airfield,Omaha,United States,OMA,41.3032,-95.894096,1516100
Oranjemund Airport,Oranjemund,Namibia,OMD,-28.5847,16.446699,96519
Nome Airport,Nome,United States,OME,64.51219940185547,-165.44500732421875,2695
Urmia Airport,Uromiyeh,Iran,OMH,37.6680984497,45.0686988831,1746701
Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,43.282901763916016,17.84589958190918,184976
Oradea International Airport,Oradea,Romania,OMR,47.025299072265625,21.90250015258789,502510
Omsk Central Airport,Omsk,Russia,OMS,54.96699905395508,73.31050109863281,1903064
